PID,audiofile_name,true_generation_method,generation_method,Rater1,Rater2,Rater3
P829,ASV_Audio/DF_E_4494251-REAL.wav,human,human,Human-Like,Human-Like,
P832,ASV_Audio/DF_E_2067534-FAKE.wav,computer,computer,Prosody,Prosody,
P832,ASV_Audio/DF_E_3743985-FAKE.wav,computer,human,Human-Like,Human-Like,
P832,ASV_Audio/DF_E_2312148-REAL.wav,human,human,Prosody,Prosody,
P832,ASV_Audio/DF_E_2308804-FAKE.wav,computer,computer,Prosody,Prosody,
P832,ASV_Audio/DF_E_2397070-REAL.wav,human,human,Prosody,Prosody,
P832,ASV_Audio/DF_E_4695932-FAKE.wav,computer,computer,Prosody,Prosody,
P832,ASV_Audio/DF_E_3313659-FAKE.wav,computer,human,Prosody,Prosody,
P832,ASV_Audio/DF_E_3984843-FAKE.wav,computer,human,Prosody,Prosody,
P832,ASV_Audio/DF_E_2173008-FAKE.wav,computer,computer,Robotic,Robotic,
P832,ASV_Audio/DF_E_2363160-REAL.wav,human,computer,Prosody,Robotic,
P832,ASV_Audio/DF_E_3504223-REAL.wav,human,human,Prosody,Prosody,
P832,ASV_Audio/DF_E_2791519-FAKE.wav,computer,computer,Robotic,Robotic,
P832,ASV_Audio/DF_E_3719476-REAL.wav,human,computer,Robotic,Robotic,
P832,ASV_Audio/DF_E_2891587-FAKE.wav,computer,human,Prosody,Prosody,
P832,ASV_Audio/DF_E_4776692-FAKE.wav,computer,computer,Quality,Quality,
P832,ASV_Audio/DF_E_2012559-FAKE.wav,computer,computer,Robotic,Robotic,
P832,ASV_Audio/DF_E_3096674-REAL.wav,human,human,Prosody,Prosody,
P832,ASV_Audio/DF_E_2092353-FAKE.wav,computer,human,Prosody,Prosody,
P832,ASV_Audio/DF_E_2672481-FAKE.wav,computer,human,Prosody,Prosody,
P832,ASV_Audio/DF_E_3304454-FAKE.wav,computer,computer,Robotic,Robotic,
P835,ASV_Audio/DF_E_2062092-FAKE.wav,computer,computer,Robotic,Robotic,
P835,ASV_Audio/DF_E_2042287-FAKE.wav,computer,human,No Reason,No Reason,
P835,ASV_Audio/DF_E_2366734-FAKE.wav,computer,human,No Reason,No Reason,
P835,ASV_Audio/DF_E_4245247-REAL.wav,human,human,No Reason,No Reason,
P835,ASV_Audio/DF_E_3604176-FAKE.wav,computer,computer,No Reason,No Reason,
P835,ASV_Audio/DF_E_4202124-FAKE.wav,computer,computer,No Reason,No Reason,
P835,ASV_Audio/DF_E_2069386-FAKE.wav,computer,computer,No Reason,No Reason,
P835,ASV_Audio/DF_E_3795038-FAKE.wav,computer,human,No Reason,No Reason,
P835,ASV_Audio/DF_E_2784151-FAKE.wav,computer,human,No Reason,No Reason,
P835,ASV_Audio/DF_E_2149061-REAL.wav,human,computer,No Reason,No Reason,
P835,ASV_Audio/DF_E_3061879-FAKE.wav,computer,human,No Reason,No Reason,
P835,ASV_Audio/DF_E_4198414-REAL.wav,human,human,No Reason,No Reason,
P835,ASV_Audio/DF_E_3631198-FAKE.wav,computer,computer,No Reason,No Reason,
P835,ASV_Audio/DF_E_4990889-REAL.wav,human,human,No Reason,No Reason,
P835,ASV_Audio/DF_E_2619447-REAL.wav,human,human,No Reason,No Reason,
P835,ASV_Audio/DF_E_4352833-REAL.wav,human,computer,No Reason,No Reason,
P835,ASV_Audio/DF_E_3473970-FAKE.wav,computer,computer,No Reason,No Reason,
P835,ASV_Audio/DF_E_2475820-REAL.wav,human,computer,No Reason,No Reason,
P835,ASV_Audio/DF_E_4944454-REAL.wav,human,human,No Reason,No Reason,
P835,ASV_Audio/DF_E_2897482-FAKE.wav,computer,human,No Reason,No Reason,
P838,ASV_Audio/DF_E_2771540-REAL.wav,human,human,Speaking Style,Prosody,
P838,ASV_Audio/DF_E_4505219-REAL.wav,human,computer,Speaking Style,Speaking Style,
P838,ASV_Audio/DF_E_2722224-FAKE.wav,computer,human,Speaking Style,Speaking Style,
P838,ASV_Audio/DF_E_3034354-REAL.wav,human,computer,Speaking Style,Prosody,
P838,ASV_Audio/DF_E_3925582-FAKE.wav,computer,computer,Robotic,Robotic,
P838,ASV_Audio/DF_E_4953772-FAKE.wav,computer,computer,Robotic,Robotic,
P838,ASV_Audio/DF_E_2664853-REAL.wav,human,human,Speaking Style,Speaking Style,
P838,ASV_Audio/DF_E_2735660-REAL.wav,human,computer,Prosody,Speaking Style,
P838,ASV_Audio/DF_E_2173710-REAL.wav,human,computer,Speaking Style,Speaking Style,
P838,ASV_Audio/DF_E_3737006-FAKE.wav,computer,human,Speaking Style,Robotic,
P838,ASV_Audio/DF_E_3174179-FAKE.wav,computer,computer,Robotic,Robotic,
P838,ASV_Audio/DF_E_3608497-REAL.wav,human,human,Human-Like,Human-Like,
P838,ASV_Audio/DF_E_2797146-REAL.wav,human,human,Human-Like,Human-Like,
P838,ASV_Audio/DF_E_3649889-FAKE.wav,computer,human,Human-Like,Human-Like,
P838,ASV_Audio/DF_E_4989999-REAL.wav,human,human,Prosody,Prosody,
P838,ASV_Audio/DF_E_3255701-REAL.wav,human,computer,Robotic,Robotic,
P838,ASV_Audio/DF_E_2065833-REAL.wav,human,human,Speaking Style,Speaking Style,
P838,ASV_Audio/DF_E_2481017-FAKE.wav,computer,computer,Robotic,Robotic,
P838,ASV_Audio/DF_E_2487444-FAKE.wav,computer,computer,Speaking Style,Speaking Style,
P838,ASV_Audio/DF_E_3327550-FAKE.wav,computer,human,Human-Like,Human-Like,
P839,ASV_Audio/DF_E_3593750-FAKE.wav,computer,human,Speaking Style,Prosody,
P839,ASV_Audio/DF_E_4708316-FAKE.wav,computer,human,Speed,Human-Like,
P839,ASV_Audio/DF_E_3020648-REAL.wav,human,human,Speaking Style,Prosody,
P839,ASV_Audio/DF_E_3443817-REAL.wav,human,human,Prosody,Prosody,
P839,ASV_Audio/DF_E_3149764-FAKE.wav,computer,computer,Quality,No Reason,
P839,ASV_Audio/DF_E_4752295-REAL.wav,human,human,Speaking Style,Prosody,
P839,ASV_Audio/DF_E_2823098-REAL.wav,human,human,Human-Like,Human-Like,
P839,ASV_Audio/DF_E_2796186-REAL.wav,human,human,Human-Like,Human-Like,
P839,ASV_Audio/DF_E_2420192-REAL.wav,human,computer,Quality,Quality,
P839,ASV_Audio/DF_E_2407199-FAKE.wav,computer,computer,Speaking Style,No Reason,
P839,ASV_Audio/DF_E_3458072-REAL.wav,human,human,Liveliness,Liveliness,
P839,ASV_Audio/DF_E_2283993-FAKE.wav,computer,computer,Quality,Quality,
P839,ASV_Audio/DF_E_2937779-REAL.wav,human,human,Speaking Style,Speaking Style,
P839,ASV_Audio/DF_E_2880561-REAL.wav,human,human,Human-Like,Human-Like,
P839,ASV_Audio/DF_E_3311504-REAL.wav,human,human,Liveliness,Liveliness,
P839,ASV_Audio/DF_E_2515085-REAL.wav,human,human,Speaking Style,Speaking Style,
P839,ASV_Audio/DF_E_4393143-FAKE.wav,computer,computer,Quality,Prosody,
P839,ASV_Audio/DF_E_2264020-FAKE.wav,computer,human,Speaking Style,Speaking Style,
P839,ASV_Audio/DF_E_3057241-FAKE.wav,computer,human,Disfluency,Disfluency,
P839,ASV_Audio/DF_E_2525413-FAKE.wav,computer,human,No Reason,No Reason,
P840,ASV_Audio/DF_E_4966354-REAL.wav,human,human,Prosody,Prosody,
P840,ASV_Audio/DF_E_4520194-REAL.wav,human,human,Speed,Prosody,
P840,ASV_Audio/DF_E_3569166-FAKE.wav,computer,human,Prosody,Prosody,
P840,ASV_Audio/DF_E_2168975-REAL.wav,human,human,Liveliness,Liveliness,
P840,ASV_Audio/DF_E_3698086-FAKE.wav,computer,human,Liveliness,Liveliness,
P840,ASV_Audio/DF_E_2911468-REAL.wav,human,human,Prosody,Prosody,
P840,ASV_Audio/DF_E_2330894-REAL.wav,human,human,Human-Like,Human-Like,
P840,ASV_Audio/DF_E_4130138-FAKE.wav,computer,human,Speaking Style,Speaking Style,
P840,ASV_Audio/DF_E_2390139-REAL.wav,human,human,Liveliness,Liveliness,
P840,ASV_Audio/DF_E_2317758-REAL.wav,human,human,Speed,Speed,
P840,ASV_Audio/DF_E_4866807-FAKE.wav,computer,computer,Robotic,Robotic,
P840,ASV_Audio/DF_E_3445054-REAL.wav,human,computer,Liveliness,Liveliness,
P840,ASV_Audio/DF_E_3867370-REAL.wav,human,computer,Robotic,Robotic,
P840,ASV_Audio/DF_E_2938290-REAL.wav,human,computer,Prosody,Prosody,
P840,ASV_Audio/DF_E_4817373-REAL.wav,human,human,Prosody,Prosody,
P840,ASV_Audio/DF_E_4505511-REAL.wav,human,human,Human-Like,Human-Like,
P840,ASV_Audio/DF_E_3884252-FAKE.wav,computer,human,Disfluency,Prosody,
P840,ASV_Audio/DF_E_4446784-FAKE.wav,computer,computer,Robotic,Robotic,
P840,ASV_Audio/DF_E_3255601-REAL.wav,human,human,Human-Like,Human-Like,
P840,ASV_Audio/DF_E_4000901-REAL.wav,human,human,Liveliness,Liveliness,
P841,ASV_Audio/DF_E_2683527-REAL.wav,human,computer,No Reason,No Reason,
P841,ASV_Audio/DF_E_3135742-FAKE.wav,computer,human,No Reason,No Reason,
P841,ASV_Audio/DF_E_2078083-REAL.wav,human,human,No Reason,No Reason,
P841,ASV_Audio/DF_E_2750213-REAL.wav,human,human,No Reason,No Reason,
P841,ASV_Audio/DF_E_3883963-FAKE.wav,computer,computer,Speaking Style,Prosody,
P841,ASV_Audio/DF_E_4963515-REAL.wav,human,human,No Reason,No Reason,
P841,ASV_Audio/DF_E_3286133-REAL.wav,human,human,Liveliness,Liveliness,
P841,ASV_Audio/DF_E_2086478-FAKE.wav,computer,human,No Reason,No Reason,
P841,ASV_Audio/DF_E_2367583-REAL.wav,human,computer,No Reason,No Reason,
P841,ASV_Audio/DF_E_3492855-REAL.wav,human,human,Human-Like,Human-Like,
P841,ASV_Audio/DF_E_4464916-REAL.wav,human,human,Liveliness,Liveliness,
P841,ASV_Audio/DF_E_2207783-REAL.wav,human,human,Quality,Prosody,
P841,ASV_Audio/DF_E_2890906-FAKE.wav,computer,human,Quality,Prosody,
P841,ASV_Audio/DF_E_2438301-FAKE.wav,computer,human,Quality,Quality,
P841,ASV_Audio/DF_E_3656225-REAL.wav,human,computer,Quality,Quality,
P841,ASV_Audio/DF_E_3540525-REAL.wav,human,human,Quality,Quality,
P841,ASV_Audio/DF_E_3019469-FAKE.wav,computer,computer,Quality,Quality,
P841,ASV_Audio/DF_E_4827544-FAKE.wav,computer,computer,Quality,Quality,
P841,ASV_Audio/DF_E_4352417-REAL.wav,human,human,No Reason,No Reason,
P841,ASV_Audio/DF_E_2160735-FAKE.wav,computer,human,Quality,Quality,
P844,ASV_Audio/DF_E_2341801-FAKE.wav,computer,computer,Speed,Speed,
P844,ASV_Audio/DF_E_2631591-FAKE.wav,computer,computer,Quality,Quality,
P844,ASV_Audio/DF_E_3338006-REAL.wav,human,human,No Reason,Speaking Style,
P844,ASV_Audio/DF_E_2614995-REAL.wav,human,computer,Quality,Speaking Style,
P844,ASV_Audio/DF_E_4400316-REAL.wav,human,human,Speaking Style,Speaking Style,
P844,ASV_Audio/DF_E_3046031-REAL.wav,human,human,Human-Like,Human-Like,
P844,ASV_Audio/DF_E_2627939-REAL.wav,human,computer,Robotic,Robotic,
P844,ASV_Audio/DF_E_4414035-REAL.wav,human,computer,Prosody,Speaking Style,
P844,ASV_Audio/DF_E_3146325-REAL.wav,human,human,Prosody,Speaking Style,
P844,ASV_Audio/DF_E_2384484-FAKE.wav,computer,computer,Robotic,Robotic,
P844,ASV_Audio/DF_E_2482375-FAKE.wav,computer,human,Prosody,Prosody,
P844,ASV_Audio/DF_E_2811352-FAKE.wav,computer,human,Prosody,Prosody,
P844,ASV_Audio/DF_E_2731761-REAL.wav,human,human,Quality,Quality,
P844,ASV_Audio/DF_E_2961387-REAL.wav,human,human,Prosody,Prosody,
P844,ASV_Audio/DF_E_3142150-FAKE.wav,computer,computer,Quality,Quality,
P844,ASV_Audio/DF_E_4783717-FAKE.wav,computer,human,Speaking Style,Speaking Style,
P844,ASV_Audio/DF_E_2228933-FAKE.wav,computer,human,Quality,Speaking Style,
P844,ASV_Audio/DF_E_4463652-FAKE.wav,computer,human,Speaking Style,Speaking Style,
P844,ASV_Audio/DF_E_3292103-FAKE.wav,computer,human,Prosody,Prosody,
P844,ASV_Audio/DF_E_3679742-FAKE.wav,computer,human,Speaking Style,Speaking Style,
P845,ASV_Audio/DF_E_2181531-FAKE.wav,computer,computer,Speaking Style,Human-Like,
P845,ASV_Audio/DF_E_3523127-REAL.wav,human,human,Human-Like,Human-Like,
P845,ASV_Audio/DF_E_2317579-REAL.wav,human,human,Human-Like,Human-Like,
P845,ASV_Audio/DF_E_3434261-REAL.wav,human,computer,Robotic,Robotic,
P845,ASV_Audio/DF_E_4929419-REAL.wav,human,computer,Robotic,Robotic,
P845,ASV_Audio/DF_E_4740674-REAL.wav,human,human,Human-Like,Human-Like,
P845,ASV_Audio/DF_E_2717273-REAL.wav,human,human,Human-Like,Human-Like,
P845,ASV_Audio/DF_E_3813912-REAL.wav,human,computer,Human-Like,Human-Like,Human-Like
P845,ASV_Audio/DF_E_3187550-FAKE.wav,computer,computer,Robotic,Robotic,
P845,ASV_Audio/DF_E_3658778-FAKE.wav,computer,computer,Robotic,Robotic,
P845,ASV_Audio/DF_E_4668803-REAL.wav,human,computer,Human-Like,Human-Like,Human-Like
P845,ASV_Audio/DF_E_2633410-FAKE.wav,computer,human,Human-Like,Human-Like,
P845,ASV_Audio/DF_E_4087494-REAL.wav,human,human,Human-Like,Human-Like,Human-Like
P845,ASV_Audio/DF_E_2954060-REAL.wav,human,computer,Robotic,Robotic,
P845,ASV_Audio/DF_E_3715345-REAL.wav,human,human,Human-Like,Human-Like,
P845,ASV_Audio/DF_E_4371074-FAKE.wav,computer,computer,Robotic,Robotic,
P845,ASV_Audio/DF_E_3447214-FAKE.wav,computer,computer,Bad Response,Robotic,
P845,ASV_Audio/DF_E_2797843-FAKE.wav,computer,computer,Robotic,Robotic,
P845,ASV_Audio/DF_E_4547587-REAL.wav,human,computer,Bad Response,Robotic,
P845,ASV_Audio/DF_E_4623362-REAL.wav,human,computer,Bad Response,Robotic,
P851,ASV_Audio/DF_E_3264542-FAKE.wav,computer,human,Human-Like,Human-Like,
P851,ASV_Audio/DF_E_3556761-FAKE.wav,computer,human,No Reason,No Reason,
P851,ASV_Audio/DF_E_2285051-REAL.wav,human,human,Human-Like,Human-Like,
P851,ASV_Audio/DF_E_3707793-FAKE.wav,computer,computer,Robotic,Robotic,
P851,ASV_Audio/DF_E_4364589-REAL.wav,human,human,Human-Like,Human-Like,
P851,ASV_Audio/DF_E_2313235-FAKE.wav,computer,human,Human-Like,Human-Like,
P851,ASV_Audio/DF_E_3438831-FAKE.wav,computer,computer,Robotic,Robotic,
P851,ASV_Audio/DF_E_2386997-REAL.wav,human,human,Human-Like,Human-Like,
P851,ASV_Audio/DF_E_2308275-REAL.wav,human,human,Human-Like,Human-Like,Human-Like
P851,ASV_Audio/DF_E_2047999-FAKE.wav,computer,human,Bad Response,Human-Like,
P851,ASV_Audio/DF_E_2433951-FAKE.wav,computer,computer,Quality,Quality,
P851,ASV_Audio/DF_E_2367167-FAKE.wav,computer,computer,Robotic,Robotic,
P851,ASV_Audio/DF_E_3782585-REAL.wav,human,human,Human-Like,Human-Like,
P851,ASV_Audio/DF_E_2349543-FAKE.wav,computer,computer,Disfluency,Disfluency,
P851,ASV_Audio/DF_E_4304963-REAL.wav,human,human,Human-Like,Human-Like,
P851,ASV_Audio/DF_E_2787255-FAKE.wav,computer,computer,Robotic,Robotic,
P851,ASV_Audio/DF_E_3070581-FAKE.wav,computer,computer,Robotic,Robotic,
P851,ASV_Audio/DF_E_3238768-REAL.wav,human,human,Prosody,Human-Like,
P851,ASV_Audio/DF_E_4046293-FAKE.wav,computer,computer,Disfluency,Disfluency,
P851,ASV_Audio/DF_E_3329048-FAKE.wav,computer,computer,Robotic,Robotic,
P853,ASV_Audio/DF_E_3528798-FAKE.wav,computer,computer,Robotic,Robotic,
P853,ASV_Audio/DF_E_2281001-FAKE.wav,computer,human,No Reason,Robotic,
P853,ASV_Audio/DF_E_4297091-FAKE.wav,computer,human,Quality,Human-Like,
P853,ASV_Audio/DF_E_3851100-FAKE.wav,computer,computer,Robotic,Robotic,
P853,ASV_Audio/DF_E_3640742-FAKE.wav,computer,human,Human-Like,Human-Like,Human-Like
P853,ASV_Audio/DF_E_4237573-FAKE.wav,computer,human,Human-Like,Human-Like,
P853,ASV_Audio/DF_E_2656446-REAL.wav,human,human,Human-Like,Human-Like,
P853,ASV_Audio/DF_E_3310923-FAKE.wav,computer,human,Quality,Robotic,
P853,ASV_Audio/DF_E_2403748-REAL.wav,human,human,Human-Like,Human-Like,
P853,ASV_Audio/DF_E_3853907-REAL.wav,human,computer,Robotic,Robotic,
P853,ASV_Audio/DF_E_3524710-FAKE.wav,computer,human,Liveliness,Liveliness,
P853,ASV_Audio/DF_E_3620361-FAKE.wav,computer,computer,Robotic,Robotic,
P853,ASV_Audio/DF_E_2344836-FAKE.wav,computer,computer,Bad Response,Robotic,
P853,ASV_Audio/DF_E_4181319-REAL.wav,human,computer,Bad Response,Bad Response,
P853,ASV_Audio/DF_E_3355223-FAKE.wav,computer,human,Human-Like,Human-Like,
P853,ASV_Audio/DF_E_3322870-REAL.wav,human,human,Liveliness,Human-Like,
P853,ASV_Audio/DF_E_4757891-REAL.wav,human,computer,Robotic,Robotic,
P853,ASV_Audio/DF_E_4846555-FAKE.wav,computer,computer,Robotic,Robotic,
P853,ASV_Audio/DF_E_3641730-REAL.wav,human,human,Human-Like,Human-Like,
P853,ASV_Audio/DF_E_2719207-REAL.wav,human,human,Liveliness,Human-Like,
P864,ASV_Audio/DF_E_4311983-FAKE.wav,computer,human,No Reason,Speaking Style,
P864,ASV_Audio/DF_E_3892808-FAKE.wav,computer,human,No Reason,No Reason,
P864,ASV_Audio/DF_E_3953649-REAL.wav,human,human,No Reason,No Reason,
P864,ASV_Audio/DF_E_2308804-FAKE.wav,computer,computer,Quality,Speaking Style,
P864,ASV_Audio/DF_E_2800630-FAKE.wav,computer,human,No Reason,No Reason,
P864,ASV_Audio/DF_E_4193684-REAL.wav,human,human,No Reason,No Reason,
P864,ASV_Audio/DF_E_3190984-REAL.wav,human,human,No Reason,Speaking Style,
P864,ASV_Audio/DF_E_3146325-REAL.wav,human,human,No Reason,No Reason,
P864,ASV_Audio/DF_E_4748700-REAL.wav,human,human,No Reason,Speaking Style,
P864,ASV_Audio/DF_E_4522230-REAL.wav,human,computer,No Reason,No Reason,
P864,ASV_Audio/DF_E_3797489-REAL.wav,human,human,No Reason,Human-Like,
P864,ASV_Audio/DF_E_2054294-REAL.wav,human,human,Prosody,Prosody,
P864,ASV_Audio/DF_E_3309653-FAKE.wav,computer,computer,Speed,Robotic,
P864,ASV_Audio/DF_E_4105150-FAKE.wav,computer,human,No Reason,No Reason,
P864,ASV_Audio/DF_E_4187832-FAKE.wav,computer,computer,Robotic,Robotic,
P864,ASV_Audio/DF_E_4442065-FAKE.wav,computer,human,No Reason,No Reason,
P864,ASV_Audio/DF_E_3613227-FAKE.wav,computer,human,No Reason,Human-Like,
P864,ASV_Audio/DF_E_2500935-REAL.wav,human,human,No Reason,Human-Like,
P864,ASV_Audio/DF_E_2173684-REAL.wav,human,computer,Prosody,Speaking Style,
P864,ASV_Audio/DF_E_3602416-FAKE.wav,computer,computer,No Reason,No Reason,
P866,ASV_Audio/DF_E_2891716-REAL.wav,human,human,Human-Like,Human-Like,
P866,ASV_Audio/DF_E_4356037-FAKE.wav,computer,computer,No Reason,No Reason,
P866,ASV_Audio/DF_E_3534858-REAL.wav,human,computer,Prosody,Prosody,Prosody
P866,ASV_Audio/DF_E_2488519-REAL.wav,human,human,Liveliness,Liveliness,
P866,ASV_Audio/DF_E_2307915-REAL.wav,human,human,Liveliness,Liveliness,
P866,ASV_Audio/DF_E_2048129-REAL.wav,human,human,Liveliness,Liveliness,
P866,ASV_Audio/DF_E_4009399-FAKE.wav,computer,computer,No Reason,No Reason,
P866,ASV_Audio/DF_E_3370981-REAL.wav,human,computer,No Reason,No Reason,
P866,ASV_Audio/DF_E_3111058-REAL.wav,human,computer,Prosody,Prosody,
P866,ASV_Audio/DF_E_3839125-FAKE.wav,computer,computer,Speed,Robotic,
P866,ASV_Audio/DF_E_3937950-REAL.wav,human,human,Liveliness,Speed,
P866,ASV_Audio/DF_E_2945129-FAKE.wav,computer,human,Human-Like,Human-Like,Human-Like
P866,ASV_Audio/DF_E_4420518-FAKE.wav,computer,human,No Reason,No Reason,
P866,ASV_Audio/DF_E_2635201-REAL.wav,human,human,Liveliness,Liveliness,
P866,ASV_Audio/DF_E_4150821-REAL.wav,human,computer,Robotic,Robotic,
P866,ASV_Audio/DF_E_3160475-FAKE.wav,computer,human,Liveliness,Liveliness,
P866,ASV_Audio/DF_E_4291089-FAKE.wav,computer,computer,Prosody,Prosody,
P866,ASV_Audio/DF_E_4541049-REAL.wav,human,computer,Robotic,Robotic,
P866,ASV_Audio/DF_E_2255103-REAL.wav,human,human,Liveliness,Liveliness,
P866,ASV_Audio/DF_E_4663348-REAL.wav,human,computer,Prosody,Speaking Style,
P867,ASV_Audio/DF_E_3478812-FAKE.wav,computer,human,Speaking Style,Speaking Style,
P867,ASV_Audio/DF_E_4963732-REAL.wav,human,human,Speaking Style,Speaking Style,
P867,ASV_Audio/DF_E_2663578-FAKE.wav,computer,human,Speed,Speaking Style,
P867,ASV_Audio/DF_E_3615428-FAKE.wav,computer,human,Speaking Style,Speaking Style,
P867,ASV_Audio/DF_E_4966354-REAL.wav,human,computer,Robotic,Robotic,
P867,ASV_Audio/DF_E_2969299-FAKE.wav,computer,computer,Robotic,Robotic,
P867,ASV_Audio/DF_E_2687862-REAL.wav,human,human,Speaking Style,Speaking Style,
P867,ASV_Audio/DF_E_3149764-FAKE.wav,computer,computer,Prosody,Robotic,
P867,ASV_Audio/DF_E_3333816-FAKE.wav,computer,human,Speaking Style,Speaking Style,
P867,ASV_Audio/DF_E_2402049-FAKE.wav,computer,computer,Quality,Quality,
P867,ASV_Audio/DF_E_3763265-REAL.wav,human,human,Human-Like,Human-Like,
P867,ASV_Audio/DF_E_3739810-FAKE.wav,computer,human,Speaking Style,Speaking Style,
P867,ASV_Audio/DF_E_2920747-FAKE.wav,computer,human,Speaking Style,Speaking Style,
P867,ASV_Audio/DF_E_3044560-REAL.wav,human,human,Prosody,Prosody,
P867,ASV_Audio/DF_E_2593143-FAKE.wav,computer,computer,Quality,Quality,
P867,ASV_Audio/DF_E_3884552-FAKE.wav,computer,computer,Robotic,Robotic,
P867,ASV_Audio/DF_E_2334135-FAKE.wav,computer,computer,Quality,Robotic,
P867,ASV_Audio/DF_E_2098691-FAKE.wav,computer,human,Human-Like,Human-Like,
P867,ASV_Audio/DF_E_3373566-FAKE.wav,computer,computer,Robotic,Robotic,
P867,ASV_Audio/DF_E_4326363-REAL.wav,human,human,Speaking Style,Speaking Style,
P870,ASV_Audio/DF_E_2472025-REAL.wav,human,human,Prosody,Prosody,
P870,ASV_Audio/DF_E_4363361-FAKE.wav,computer,human,Speaking Style,Speaking Style,
P870,ASV_Audio/DF_E_2826188-REAL.wav,human,human,Prosody,Speaking Style,
P870,ASV_Audio/DF_E_2060486-FAKE.wav,computer,computer,Quality,Robotic,
P870,ASV_Audio/DF_E_4343551-FAKE.wav,computer,human,Speaking Style,Speaking Style,
P870,ASV_Audio/DF_E_2740583-REAL.wav,human,human,Prosody,Prosody,
P870,ASV_Audio/DF_E_3947297-FAKE.wav,computer,computer,Prosody,Prosody,
P870,ASV_Audio/DF_E_4237341-REAL.wav,human,human,Speaking Style,Prosody,
P870,ASV_Audio/DF_E_2390064-REAL.wav,human,human,Prosody,Prosody,
P870,ASV_Audio/DF_E_4643045-REAL.wav,human,human,Human-Like,Human-Like,
P870,ASV_Audio/DF_E_3091416-REAL.wav,human,human,Human-Like,Human-Like,
P870,ASV_Audio/DF_E_4478613-REAL.wav,human,human,Speaking Style,Speaking Style,
P870,ASV_Audio/DF_E_2675274-FAKE.wav,computer,computer,Prosody,Prosody,
P870,ASV_Audio/DF_E_2889703-FAKE.wav,computer,human,Speaking Style,Human-Like,
P870,ASV_Audio/DF_E_2283993-FAKE.wav,computer,computer,Speaking Style,Human-Like,
P870,ASV_Audio/DF_E_3702924-FAKE.wav,computer,human,Human-Like,Human-Like,
P870,ASV_Audio/DF_E_3809686-REAL.wav,human,computer,Prosody,Prosody,
P870,ASV_Audio/DF_E_4965062-REAL.wav,human,human,Speaking Style,Speaking Style,
P870,ASV_Audio/DF_E_3325189-REAL.wav,human,human,Prosody,Speaking Style,
P870,ASV_Audio/DF_E_4046575-FAKE.wav,computer,human,Prosody,Prosody,
P871,ASV_Audio/DF_E_2570199-FAKE.wav,computer,computer,Robotic,Robotic,
P871,ASV_Audio/DF_E_4726915-REAL.wav,human,human,Disfluency,Disfluency,
P871,ASV_Audio/DF_E_2048758-REAL.wav,human,human,Speaking Style,Speaking Style,
P871,ASV_Audio/DF_E_4417170-FAKE.wav,computer,human,Human-Like,Human-Like,
P871,ASV_Audio/DF_E_3870261-REAL.wav,human,computer,Quality,Speaking Style,
P871,ASV_Audio/DF_E_2197283-FAKE.wav,computer,human,Human-Like,Human-Like,
P871,ASV_Audio/DF_E_3994507-FAKE.wav,computer,computer,Robotic,Robotic,
P871,ASV_Audio/DF_E_2226287-FAKE.wav,computer,computer,Prosody,Prosody,
P871,ASV_Audio/DF_E_4896798-FAKE.wav,computer,computer,Prosody,Prosody,
P871,ASV_Audio/DF_E_3606757-REAL.wav,human,human,Human-Like,Human-Like,
P871,ASV_Audio/DF_E_3503423-REAL.wav,human,human,Human-Like,Human-Like,
